x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,Y
0.16,11.12,0.02,1.19,0.001,4.18,0.05,0.41,1.69,0.39,0,0,0.125,2.31,1.22,0.003,4.06,0.16,5.6,0.05,0.01,0.02,1
3.57,28.81,0.04,1.16,0.002,0.63,0.08,0.66,1.8,0.55,0,0,0.097,14.75,1.63,0.004,6.85,3.57,1.57,0.08,0.13,0.07,1
4.39,1.13,0.01,1.79,0.001,0.46,0.03,0.58,0.24,0.05,0,0,0.102,15.03,1.57,0.007,28.11,4.39,4.04,0.03,0.25,0.03,1
2.59,11.39,0.05,2.97,0.001,2.35,0.02,0.02,1.21,0.75,0,0,0.008,14.25,1.23,0.004,16.34,2.59,1.5,0.02,0.42,0.09,1
0.47,28.38,0.04,1.25,0.006,5.09,0.07,0.05,1.33,1.29,0,0,0.108,9.01,1.84,0.004,23.76,0.47,2.12,0.07,0.07,0.01,1
4.7,18.64,0.001,3.09,0.002,3.9,0,0.27,0.93,0.94,0,0,0.011,0.42,1.77,0.004,28.9,4.7,4.51,0,0.12,0.07,1
1.13,12.27,0.02,1.05,0.006,7.43,0,0.66,1.63,0.27,0,0,0.166,0.02,1.03,0.003,30.52,1.13,0.24,0,0.06,0.05,1
0.28,9.87,0.01,3.62,0.003,3.7,0.1,0.62,1.15,1.49,0,0,0.087,15.79,1.91,0.006,16.09,0.28,4.27,0.1,0.45,0.07,1
4.4,12.18,0.04,0.98,0.006,3.53,0.07,0.13,1.17,0.82,0,0,0.177,14.8,1.03,0.001,2.35,4.4,6.52,0.07,0.42,0.07,1
0.8,3.56,0.03,2.75,0.006,5.43,0.09,0.53,0.96,0.02,0,0,0.042,11.36,1.96,0.009,38.71,0.8,6.67,0.09,0.27,0.04,1
3.59,23,0.01,1.18,0.007,6.15,0,0.22,1.82,0.02,0,0,0.017,13.82,1.73,0.001,21.54,3.59,0.74,0,0.35,0.06,1
1.69,7.18,0.04,1.24,0.001,1.01,0.01,0.73,1.78,0.33,0,0,0.061,1.87,1.37,0.01,31.48,1.69,4.79,0.01,0.24,0.02,1
4.51,11.64,0.03,3.67,0.002,3.02,0.08,0.02,1.35,1.33,0,0,0.151,9.42,1.95,0.009,10.49,4.51,7.23,0.08,0.07,0.01,1
4.91,17.32,0.02,0.92,0.007,4.43,0,0.29,1.64,1.43,0,0,0.075,13.81,1.03,0.002,11.36,4.91,3.34,0,0.07,0.02,1
3.94,4.48,0.05,2.22,0.006,5.61,0,0.09,1.69,0.11,0,0,0.058,8.1,1.77,0.001,20.38,3.94,7.51,0,0.19,0.09,1
0.05,23.99,0.01,0.57,0.008,2.69,0.05,0.24,1.14,1.16,0,0,0.114,0.74,1.43,0.005,13.74,0.05,4.16,0.05,0.49,0.06,1
2.72,26.81,0.01,0.28,0.005,5.37,0.01,0.8,1.62,0.96,0,0,0.138,5.66,1.93,0,22.32,2.72,0.2,0.01,0.01,0.06,1
4.57,18.17,0.001,1.77,0.001,7.87,0.05,0.36,1.85,0.44,0,0,0.047,13.88,1.38,0.002,4.77,4.57,3.95,0.05,0.46,0,1
1.14,9.66,0.03,2.27,0.001,6.54,0,0.47,1.37,0.71,0,0,0.112,11.47,1.33,0.001,37.2,1.14,1.73,0,0.24,0.06,1
2.47,28.5,0.001,3.67,0.002,3.63,0.09,0.63,1.47,1.37,0,0,0.197,13.53,1.09,0.005,11.55,2.47,2.13,0.09,0.05,0.03,1
2.26,27.01,0.01,3.84,0.006,5.22,0.09,0.79,1.97,1.48,0,0,0.031,9.52,1.43,0.001,16.06,2.26,1.11,0.09,0.14,0.08,1
4.33,25.49,0.001,1.74,0.002,2.46,0.08,0.34,0.71,0.91,0,0,0.182,15.37,1.9,0.006,5.61,4.33,4.84,0.08,0.05,0.05,1
0.97,24.23,0.17,0.43,0.04,2.91,0.02,0.69,0.57,0.61,0,0,0.117,7.37,1.38,0.003,27.28,0.97,2.41,0.02,0.06,0.02,1
0.34,13.64,0.16,0.61,0.02,3.17,0.04,0.11,1.14,0.36,0,0,0.071,19.29,2.01,0.004,17.27,0.34,2.18,0.04,0.01,0.02,1
1.56,0.04,0.53,0.84,0.12,5.79,0.07,0.88,1.71,1.42,0,0,0.103,16.16,1.51,0.006,44.68,1.56,2.3,0.07,0,0,1
0.9,10.28,0.12,0.65,0.09,7.89,0.01,0.89,0.52,0.32,0,0,0.11,3.94,1.97,0,48.31,0.9,4.15,0.01,0.1,0.02,1
3.37,21.74,0.37,4,0.12,6.24,0.07,0.23,0.76,1.16,0,0,0.049,17.03,2.21,0.006,8.68,3.37,4.29,0.07,0.08,0,1
4.2,18.97,0.8,2.53,0.12,4.64,0.01,0.84,0.85,1.01,0,0,0.045,2.8,1.36,0.005,36.11,4.2,4.14,0.01,0.02,0.01,1
3.09,22.19,0.28,2.69,0.02,2.58,0.02,0.46,0.24,0.66,0,0,0.17,16.22,1.64,0.006,4.39,3.09,0.68,0.02,0.09,0.02,1
3.95,9.69,0.25,1.73,0.05,0.94,0.06,0.34,0.01,0.01,0,0,0.148,10.84,2,0.007,37.84,3.95,1.23,0.06,0.01,0.02,1
0.12,14.86,0.37,1.11,0.02,6.39,0.04,0,0.81,0.24,0,0,0.005,16.93,1.73,0.002,17.69,0.12,1.67,0.04,0,0.03,1
4.47,23.41,0.74,0.92,0.08,0.85,0.07,0.63,1.33,1.37,0,0,0.042,12.17,2.07,0.001,47.49,4.47,1.83,0.07,0.03,0.02,1
2.16,28.72,0.14,1.09,0.01,6.51,0.05,0.41,0.13,0.82,0,0,0.088,16.7,2.04,0,30.1,2.16,2.48,0.05,0.1,0.02,1
0.83,10.37,0.17,4.45,0.13,3.28,0.02,0.06,1.72,1.06,0,0.63,0.171,2.84,1.63,0.005,30.96,0.83,1.5,0.02,0.07,0.02,1
0.76,9.8,1.03,1.84,0.06,4.15,0.04,0.69,0.32,0.66,0,0.006,0.123,2.47,2.09,0.002,43.67,0.76,0.66,0.04,0.05,0.03,1
0.24,5,0.31,2.56,0.1,7.89,0,0.05,0.15,1.19,0,0.61,0.164,17.72,1.56,0.001,14.52,0.24,0.53,0,0.06,0.01,1
3.41,22.45,0.32,4.5,0.05,3.75,0.03,0.17,0.79,0.34,0,0.001,0.08,1.52,1.31,0.009,53.77,3.41,4.78,0.03,0.1,0.01,1
2.75,14.03,0.98,3.95,0.13,1.43,0.06,0.48,0.18,0.74,0,0.005,0.112,18.39,2,0.008,39.43,2.75,4.51,0.06,0.05,0.02,1
1.14,17.45,0.35,1.32,0.04,1.45,0.06,0.38,0.41,0.72,0,0.007,0.02,1.27,1.55,0.01,45.06,1.14,2.97,0.06,0.1,0.02,1
1.98,26.55,0.67,1.3,0.07,5.08,0.08,0.67,1.99,0.08,0,0.008,0.172,16.94,2.01,0.001,46.97,1.98,0.01,0.08,0.02,0.02,1
3.06,1.84,0.35,1.16,0.06,4.83,0.01,0.04,0.65,0.2,0,0.005,0.013,17.09,1.92,0.003,24.79,3.06,3.1,0.01,0.01,0.01,1
4.34,21.58,0.39,0.95,0.11,0.45,0.05,0.5,0.44,0.67,0,0.59,0.042,16.1,1.77,0.006,42.6,4.34,3.61,0.05,0.05,0.02,1
3.77,9.64,0.54,1.99,0.03,3.17,0.06,0.48,0.42,1.2,0,0.008,0.056,7.86,1.75,0.006,38.67,3.77,3.92,0.06,0.1,0.02,1
1.56,23.09,0.1,4.27,0.12,8.13,0.01,0.15,0.96,1.41,0,0.99,0.13,12.32,1.51,0.001,38.76,1.56,4.74,0.01,0.03,0.03,1
2.82,-0.01,0.47,1.55,0.11,5.79,0.01,0.54,1.95,0.56,0,0.94,0.006,16.73,2.04,0.009,29.2,2.82,4.31,0.01,0.06,0.01,1
0.24,27.45,0.49,3.78,0.1,2.03,0.07,0.13,0.93,0.85,0,0.001,0.167,16.03,1.67,0.01,15.98,0.24,0.8,0.07,0.07,0,1
2.13,25.11,0.76,2.6,0.12,1.3,0.03,0.52,0.4,0.59,0,0.61,0.04,18.66,1.88,0.01,51.78,2.13,0.05,0.03,0.05,0.02,1
1.02,23.9,0.72,2.9,0.11,2.32,0.07,0.1,1.76,0.74,0,0.002,0.048,11.61,2.04,0.004,15.87,1.02,0.1,0.07,0.09,0.01,1
3.79,14.1,0.58,1.85,0.1,2.77,0.05,0.13,0.15,1.1,0,0.5,0.001,4.8,1.54,0,1.6,3.79,4.78,0.05,0.05,0.02,1
3.4,12.21,0.24,1.19,0.05,5.64,0.06,0.8,0.03,0.93,0.62,0.62,0.05,19.6,1.93,0.001,31.45,3.4,4.21,0.06,0.07,0.02,1
1.42,6.3,0.91,0.8,0.05,6.13,0.06,0.09,0.99,0.8,0.37,0.002,0.148,18.18,1.94,0.002,41.84,1.42,4.08,0.06,0.05,0.01,1
3.53,21.87,0.69,4.45,0.12,7.18,0.04,0.23,0.01,1.38,0.13,0.008,0.121,5.44,1.82,0.003,28.6,3.53,2.08,0.04,0.08,0,1
2.02,17.13,0.66,3.11,0.12,3.7,0.04,0.2,0.12,0.13,0.94,0.94,0.049,6.06,2.73,0.002,31.93,2.02,4.64,0.04,0.05,0.02,1
2.71,17.92,0.35,3.61,0.07,2.06,0,0.59,0.53,0.12,0.66,0.66,0.016,9.1,1.87,0.01,30.22,2.71,0.4,0,0.08,0.03,1
0.99,9.24,0.79,4.07,0.1,1.16,0.02,0.56,1.03,0.99,0.43,0.006,0.132,9.01,1.75,0.006,13.21,0.99,4.28,0.02,0.05,0.02,1
0.1,10.19,0.24,1.56,0.13,4.09,0.07,0.87,0.19,1.18,0.71,0.71,0.162,7.4,2.24,0.001,18.12,0.1,0.62,0.07,0.06,0.03,1
2.03,28.45,0.89,2.66,0.11,4.65,0.02,0.77,1.84,0.4,0.59,0.59,0.178,5.86,1.45,0.004,25.24,2.03,4.83,0.02,0.1,0.02,1
0.24,22.74,0.55,0.43,0.03,1.6,0.03,0.54,1.21,1.33,0.55,0.55,0.116,12.96,1.74,0.009,11.37,0.24,0.46,0.03,0,0.03,1
0.58,5.34,0.1,3.68,0.11,4.7,0.07,0.43,1.11,0.07,0.29,0.002,0.155,12.87,1.8,0.002,40.49,0.58,0.02,0.07,0.05,0.01,1
1.11,0.33,0.28,3.36,0.11,4.09,0,0.32,1.21,0.32,0.01,0.004,0.021,2.3,1.11,0.002,41.73,1.11,2.31,0,0.03,0.02,1
4.6,29.04,0.6,4.04,0.09,5.93,0.08,0.34,1.95,1.18,0.81,0.81,0.075,0.84,1.15,0.005,40.7,4.6,4.88,0.08,0.04,0.01,1
2.77,2.12,0.11,3.72,0.1,8.33,0.04,0.06,1.69,1.37,0.93,0.93,0.161,2.89,1.9,0.009,12.73,2.77,1.8,0.04,0.09,0.01,1
0.23,21.02,0.7,1.3,0.11,2.11,0.06,0.25,0.83,1.09,0.34,0.005,0.084,6.18,1.68,0.001,22.15,0.23,4.6,0.06,0.04,0.01,1
2.53,3.8,0.72,3.48,0.03,8.66,0.04,0.29,0.29,0.57,0.64,0.64,0.154,17.15,2.04,0.002,14.03,2.53,0.79,0.04,0.03,0,1
2.69,6.42,0.92,4.4,0.06,7.02,0.07,0.72,0.04,1.37,0.84,0.84,0.032,4.97,1.94,0.007,22.91,2.69,1.16,0.07,0.01,0,1
3.56,0.8,0.57,1,0.04,2.03,0.03,0.52,0.85,1.35,0.05,0.008,0.059,6.75,2.22,0.003,16.22,3.56,1.7,0.03,0.04,0.03,1
4.95,10.96,0.4,4.29,0.04,0.4,0.07,0.2,0.41,0.24,0.61,0.61,0.127,16.33,2.22,0.006,8.79,4.95,3.55,0.07,0.04,0.03,1
3.92,15.62,0.85,3.86,0.03,3.21,0.03,0.07,0.67,0.08,0.61,0.61,0.123,4.12,1.81,0,46.3,3.92,0.32,0.03,0.06,0.01,1
0.98,20.67,0.21,3.73,0.01,4.17,0.06,0.71,1.56,0.63,0.45,0.006,0.142,7.12,1.81,0.007,46.58,0.98,1.77,0.06,0.03,0.01,1
0.52,28.28,0.66,1.46,0.04,5.36,0.07,0.05,1.33,1.29,0.43,0.006,0.108,9.25,2.01,0.004,29.05,0.52,2.12,0.07,0.07,0.01,1
4.96,17.22,0.29,1.5,0.04,4.54,0,0.29,1.64,1.43,0.16,0.009,0.075,14.29,1.76,0.002,37.47,4.96,3.34,0,0.07,0.02,1
0.09,24.33,0.03,0.2,0.006,2.67,0.02,0.69,0.57,0.61,0.13,0.001,0.117,6.74,1.11,0.003,16.9,0.09,2.41,0.02,0.06,0.02,1
0.01,13.74,0.02,0.52,0.007,2.99,0.04,0.11,1.14,0.36,0.13,0.008,0.071,18.7,1.25,0.004,39.31,0.01,2.18,0.04,0.01,0.02,1
0.06,0.14,0.02,0.06,0.003,5.71,0.07,0.88,1.71,1.42,0.27,0.002,0.103,16.16,1.25,0.006,17.24,0.06,2.3,0.07,0,0,1
0.07,10.38,0.05,0.17,0.006,7.52,0.01,0.89,0.52,0.32,0.31,0.002,0.11,3.55,1.79,0,6.24,0.07,4.15,0.01,0.1,0.02,1
0.17,17.69,0.04,1.87,0.006,1.12,0.04,0.38,0.22,1.09,0.57,0.57,0.101,10.34,1.04,0.001,5.73,0.17,1.08,0.04,0.03,0.01,1
0.27,19.07,0.001,1.99,0.006,4.43,0.01,0.84,0.85,1.01,0.19,0.008,0.045,2.09,1.22,0.005,50.87,0.27,4.14,0.01,0.02,0.01,1
0.06,22.29,0.05,1.87,0.001,2.52,0.02,0.46,0.24,0.66,0.09,0.008,0.17,16.17,1.51,0.006,14.55,0.06,0.68,0.02,0.09,0.02,1
0.1,9.79,0.001,1.6,0.008,0.79,0.06,0.34,0.01,0.01,0.5,0.5,0.148,10.33,1.95,0.007,47.93,0.1,1.23,0.06,0.01,0.02,1
0.08,14.96,0.01,0.17,0.002,6.21,0.04,0,0.81,0.24,0.15,0.005,0.005,16.78,1.58,0.002,18.68,0.08,1.67,0.04,0,0.03,1
0.09,28.24,0.01,0.78,0.001,7.91,0.06,0.32,0.21,1.04,1,1,0.105,4.38,1.6,0.009,4.59,0.09,1.04,0.06,0.04,0.03,1
0.08,23.51,0.04,0.82,0.003,0.54,0.07,0.63,1.33,1.37,0.09,0.008,0.042,11.36,1.95,0.001,36.15,0.08,1.83,0.07,0.03,0.02,1
0.03,28.82,0.03,0.7,0.002,6.29,0.05,0.41,0.13,0.82,0.48,0.008,0.088,15.94,1.86,0,27.45,0.03,2.48,0.05,0.1,0.02,1
0.07,9.72,0.05,3.29,0.006,5.25,0,0.06,1.17,0.9,0.51,0.51,0.13,2.85,1.31,0.01,42.85,0.07,4.23,0,0.03,0.01,1
0.24,10.47,0.01,3.83,0.008,2.84,0.02,0.06,1.72,1.06,0.63,0.63,0.171,1.96,1.47,0.005,22.15,0.24,1.5,0.02,0.07,0.02,1
0.02,9.9,0.04,1.4,0.003,3.45,0.04,0.69,0.32,0.66,0.3,0.006,0.123,1.73,1.61,0.002,35.17,0.02,0.66,0.04,0.05,0.03,1
0.34,5.1,0.02,1.79,0.001,7.43,0,0.05,0.15,1.19,0.61,0.61,0.164,16.9,1.16,0.001,38.2,0.34,0.53,0,0.06,0.01,1
0.03,22.55,0.02,3.85,0.001,3.67,0.03,0.17,0.79,0.34,0.21,0.001,0.08,0.55,1.14,0.009,41.46,0.03,4.78,0.03,0.1,0.01,1
0.12,14.13,0.04,3.88,0.007,0.71,0.06,0.48,0.18,0.74,0.19,0.005,0.112,17.75,1.62,0.008,33.01,0.12,4.51,0.06,0.05,0.02,1
0.16,17.55,0.04,0.69,0.003,1.27,0.06,0.38,0.41,0.72,0.25,0.007,0.02,0.29,1.38,0.01,33.17,0.16,2.97,0.06,0.1,0.02,1
0.24,26.65,0.001,0.79,0.009,4.99,0.08,0.67,1.99,0.08,0.1,0.008,0.172,16.74,1.98,0.001,16.21,0.24,0.01,0.08,0.02,0.02,1
0.05,1.94,0.04,0.31,0.004,4.78,0.01,0.04,0.65,0.2,0.45,0.005,0.013,16.7,1.55,0.003,43.22,0.05,3.1,0.01,0.01,0.01,1
0.17,21.68,0.01,0.42,0.002,0.17,0.05,0.5,0.44,0.67,0.59,0.59,0.042,15.34,1.68,0.006,1.22,0.17,3.61,0.05,0.05,0.02,1
0.01,9.74,0.001,1.34,0.002,2.83,0.06,0.48,0.42,1.2,0.36,0.008,0.056,7.05,1.34,0.006,36.49,0.01,3.92,0.06,0.1,0.02,1
0.05,23.19,0.03,3.74,0.007,7.57,0.01,0.15,0.96,1.41,0.99,0.99,0.13,11.43,1.33,0.001,37.78,0.05,4.74,0.01,0.03,0.03,1
0.03,0.09,0.001,1.03,0.002,5.47,0.01,0.54,1.95,0.56,0.94,0.94,0.006,15.78,2,0.009,25.95,0.03,4.31,0.01,0.06,0.01,1
0.1,25.21,0.01,2.13,0.003,1.22,0.03,0.52,0.4,0.59,0.61,0.61,0.04,18.49,1.38,0.01,18.52,0.1,0.05,0.03,0.05,0.02,1
0.29,24,0.03,2.45,0.006,2.16,0.07,0.1,1.76,0.74,0.32,0.002,0.048,11.35,1.96,0.004,0.48,0.29,0.1,0.07,0.09,0.01,1
0.01,14.2,0.001,1.6,0.005,2.71,0.05,0.13,0.15,1.1,0.5,0.5,0.194,4.53,1.49,0,13.59,0.01,4.78,0.05,0.05,0.02,1
0.05,12.31,0.03,0.35,0.006,5.59,0.06,0.8,0.03,0.93,0.62,0.62,0.05,18.81,1.9,0.001,48.98,0.05,4.21,0.06,0.07,0.02,1
0.1,6.4,0.02,0.75,0.001,5.88,0.06,0.09,0.99,0.8,0.37,0.002,0.148,17.6,1.04,0.002,13.29,0.1,4.08,0.06,0.05,0.01,1
0.07,21.97,0.01,3.58,0.002,6.2,0.04,0.23,0.01,1.38,0.13,0.008,0.121,5.4,1.57,0.003,11.3,0.07,2.08,0.04,0.08,0,1
0.28,17.23,0.04,2.68,0.006,3.65,0.04,0.2,0.12,0.13,0.94,0.94,0.049,6.06,1.77,0.002,45.83,0.28,4.64,0.04,0.05,0.02,1
0.01,18.02,0.01,2.74,0.004,2.03,0,0.59,0.53,0.12,0.66,0.66,0.016,8.96,1.61,0.01,54.13,0.01,0.4,0,0.08,0.03,1
0.05,9.34,0.03,3.41,0.002,0.96,0.02,0.56,1.03,0.99,0.43,0.006,0.132,8.47,1.56,0.006,44.62,0.05,4.28,0.02,0.05,0.02,1
0.18,10.29,0.02,0.92,0.005,4.05,0.07,0.87,0.19,1.18,0.71,0.71,0.162,6.82,1.35,0.001,24.25,0.18,0.62,0.07,0.06,0.03,1
0.08,28.55,0.01,2.47,0.004,4.62,0.02,0.77,1.84,0.4,0.59,0.59,0.178,5.29,1.22,0.004,32.54,0.08,4.83,0.02,0.1,0.02,1
0.03,22.84,0.001,0.09,0.004,1.11,0.03,0.54,1.21,1.33,0.55,0.55,0.116,12.05,1.58,0.009,21.2,0.03,0.46,0.03,0,0.03,1
0.07,5.44,0.001,2.71,0.008,4.47,0.07,0.43,1.11,0.07,0.29,0.002,0.155,12.01,1.19,0.002,34.44,0.07,0.02,0.07,0.05,0.01,1
0.09,0.43,0.001,2.43,0.007,4.05,0,0.32,1.21,0.32,0.01,0.004,0.021,1.41,1.09,0.002,46.81,0.09,2.31,0,0.03,0.02,1
0.29,29.14,0.02,3.83,0.004,5.66,0.08,0.34,1.95,1.18,0.81,0.81,0.075,0.44,1.12,0.005,21.86,0.29,4.88,0.08,0.04,0.01,1
0.1,2.22,0.001,3.32,0.001,7.85,0.04,0.06,1.69,1.37,0.93,0.93,0.161,2.65,1.9,0.009,41.23,0.1,1.8,0.04,0.09,0.01,1
0.09,21.12,0.04,0.61,0.005,1.99,0.06,0.25,0.83,1.09,0.34,0.005,0.084,5.88,1.46,0.001,27.44,0.09,4.6,0.06,0.04,0.01,1
0.04,3.9,0.02,2.85,0.006,7.93,0.04,0.29,0.29,0.57,0.64,0.64,0.154,16.29,1.96,0.002,2.64,0.04,0.79,0.04,0.03,0,1
0.13,6.52,0.04,3.93,0.002,6.6,0.07,0.72,0.04,1.37,0.84,0.84,0.032,4.38,1.48,0.007,33.77,0.13,1.16,0.07,0.01,0,1
0.16,11.06,0.04,3.58,0.007,0.21,0.07,0.2,0.41,0.24,0.61,0.61,0.127,15.88,1.77,0.006,48.37,0.16,3.55,0.07,0.04,0.03,1
0.09,15.72,0.02,3.28,0.001,3.16,0.03,0.07,0.67,0.08,0.61,0.61,0.123,3.28,1.72,0,5.54,0.09,0.32,0.03,0.06,0.01,1
0.02,20.77,0.02,3.23,0.004,4,0.06,0.71,1.56,0.63,0.45,0.006,0.142,6.29,1.62,0.007,46.27,0.02,1.77,0.06,0.03,0.01,1
0.05,28.38,0.04,1.25,0.006,5.09,0.07,0.05,1.33,1.29,0.43,0.006,0.108,9.01,1.84,0.004,23.76,0.05,2.12,0.07,0.07,0.01,1
0,17.32,0.02,0.92,0.007,4.43,0,0.29,1.64,1.43,0.16,0.009,0.075,13.81,1.03,0.002,11.36,0,3.34,0,0.07,0.02,1
0.04,24.23,0.39,0.3,0.05,2.77,0.02,0.69,0.57,0.61,0.13,0.001,0.117,7.51,1.4,0.003,27.38,0.04,2.41,0.02,0.06,0.02,1
0.02,13.64,0.24,0.65,0.11,3.8,0.04,0.11,1.14,0.36,0.13,0.008,0.071,19.34,1.39,0.004,17.3,0.02,2.18,0.04,0.01,0.02,1
0.09,0.04,0.36,0.2,0.07,5.73,0.07,0.88,1.71,1.42,0.27,0.002,0.103,17.03,1.54,0.006,44.74,0.09,2.3,0.07,0,0,1
0.09,10.28,0.16,0.39,0.07,7.54,0.01,0.89,0.52,0.32,0.31,0.002,0.11,4.54,2.08,0,48.55,0.09,4.15,0.01,0.1,0.02,1
0.06,21.74,0.46,3.7,0.03,6.25,0.07,0.23,0.76,1.16,0.79,0.79,0.049,17.59,1.46,0.006,8.68,0.06,4.29,0.07,0.08,0,1
0.05,18.97,0.24,2.06,0.04,4.55,0.01,0.84,0.85,1.01,0.19,0.008,0.045,2.91,1.96,0.005,35.54,0.05,4.14,0.01,0.02,0.01,1
0.13,22.19,0.08,2.26,0.02,2.72,0.02,0.46,0.24,0.66,0.09,0.008,0.17,16.65,1.63,0.006,4.5,0.13,0.68,0.02,0.09,0.02,1
0.27,9.69,0.2,2.28,0.05,0.94,0.06,0.34,0.01,0.01,0.5,0.5,0.148,10.64,2.28,0.007,37.97,0.27,1.23,0.06,0.01,0.02,1
0.09,14.86,0.53,0.87,0.04,6.22,0.04,0,0.81,0.24,0.15,0.005,0.005,17.13,2.01,0.002,17.68,0.09,1.67,0.04,0,0.03,1
0.14,23.41,0.27,1.11,0.06,0.84,0.07,0.63,1.33,1.37,0.09,0.008,0.042,11.71,2.37,0.001,48.07,0.14,1.83,0.07,0.03,0.02,1
0.03,28.72,0.6,1.42,0.07,6.78,0.05,0.41,0.13,0.82,0.48,0.008,0.088,16.69,1.99,0,29.57,0.03,2.48,0.05,0.1,0.02,1
0.22,10.37,0.02,4.53,0.02,3.34,0.02,0.06,1.72,1.06,0.63,0.63,0.171,2.11,1.72,0.005,31,0.22,1.5,0.02,0.07,0.02,1
0.07,9.8,0.32,2.32,0.08,3.52,0.04,0.69,0.32,0.66,0.3,0.006,0.123,2.61,1.74,0.002,43.03,0.07,0.66,0.04,0.05,0.03,1
0.13,5,0.4,2.73,0.06,7.45,0,0.05,0.15,1.19,0.61,0.61,0.164,17.67,1.2,0.001,14.44,0.13,0.53,0,0.06,0.01,1
0.12,22.45,0.23,4.2,0.05,3.7,0.03,0.17,0.79,0.34,0.21,0.001,0.08,1.13,1.34,0.009,53.73,0.12,4.78,0.03,0.1,0.01,1
0.18,14.03,0.67,4.23,0.01,0.88,0.06,0.48,0.18,0.74,0.19,0.005,0.112,18.59,1.7,0.008,39.78,0.18,4.51,0.06,0.05,0.02,1
0.12,17.45,0.41,0.97,0.03,1.37,0.06,0.38,0.41,0.72,0.25,0.007,0.02,0.83,1.42,0.01,44.59,0.12,2.97,0.06,0.1,0.02,1
0.39,26.55,0.07,1.56,0.03,5.07,0.08,0.67,1.99,0.08,0.1,0.008,0.172,17.61,2.14,0.001,46.86,0.39,0.01,0.08,0.02,0.02,1
0.01,1.84,0.27,0.49,0.04,4.81,0.01,0.04,0.65,0.2,0.45,0.005,0.013,16.98,2.08,0.003,24.29,0.01,3.1,0.01,0.01,0.01,1
0.11,21.58,0.78,0.57,0.04,0.52,0.05,0.5,0.44,0.67,0.59,0.59,0.042,15.95,2.38,0.006,42.68,0.11,3.61,0.05,0.05,0.02,1
0.05,9.64,0.21,1.43,0.03,2.92,0.06,0.48,0.42,1.2,0.36,0.008,0.056,7.4,1.4,0.006,38.03,0.05,3.92,0.06,0.1,0.02,1
0.03,23.09,1.02,4.27,0.1,7.59,0.01,0.15,0.96,1.41,0.99,0.99,0.13,12.28,1.61,0.001,39.3,0.03,4.74,0.01,0.03,0.03,1
0.04,-0.01,0.33,1.63,0.09,5.57,0.01,0.54,0.05,0.56,0.94,0.94,0.001,15.95,2.19,0.009,29.09,0.04,4.31,0.01,0.06,0.01,1
0.33,27.45,0.89,4.16,0.12,1.21,0.07,0.13,0.08,0.85,0.1,0.001,0.001,16.01,1.51,0.01,15.64,0.33,0.8,0.07,0.07,0,1
0.03,25.11,0.79,2.79,0.06,1.3,0.03,0.52,0,0.59,0.61,0.61,0.001,19.15,1.52,0.01,51.42,0.03,0.05,0.03,0.05,0.02,1
0.03,23.9,0.79,3.41,0.02,2.23,0.07,0.1,0.06,0.74,0.32,0.002,0.001,11.41,1.99,0.004,16.05,0.03,0.1,0.07,0.09,0.01,1
0.05,14.1,0.66,1.69,0.05,2.91,0.05,0.13,0.08,1.1,0.5,0.5,0.001,5.19,1.69,0,1.65,0.05,4.78,0.05,0.05,0.02,1
0.12,12.21,0.68,0.51,0.13,5.72,0.06,0.8,0.04,0.93,0.62,0.62,0.001,19.75,1.92,0.001,31.6,0.12,4.21,0.06,0.07,0.02,1
0.26,6.3,0.19,1.12,0.11,6.86,0.06,0.09,0.04,0.8,0.37,0.002,0.001,17.63,1.9,0.002,41.78,0.26,4.08,0.06,0.05,0.01,1
0.02,21.87,0.56,4.43,0.04,6.26,0.04,0.23,0.02,1.38,0.13,0.008,0.001,6.04,1.61,0.003,28.51,0.02,2.08,0.04,0.08,0,1
0.02,17.13,0.26,3.13,0.11,4.01,0.04,0.2,0.05,0.13,0.94,0.94,0.001,6.06,2.02,0.002,32.03,0.02,4.64,0.04,0.05,0.02,1
0.03,17.92,0.09,3.1,0.1,2.04,0,0.59,0.08,0.12,0.66,0.66,0.001,9.18,1.71,0.01,30.34,0.03,0.4,0,0.08,0.03,1
0.07,9.24,0.57,3.93,0.11,1.18,0.02,0.56,0.03,0.99,0.43,0.006,0.001,9.25,1.86,0.006,13.35,0.07,4.28,0.02,0.05,0.02,1
0.16,10.19,0.73,1.3,0.09,4.85,0.07,0.87,0.02,1.18,0.71,0.71,0.162,7.34,1.5,0.001,18.02,0.16,0.62,0.07,0.06,0.03,1
0.05,28.45,1,2.7,0.08,4.7,0.02,0.77,0.05,0.4,0.59,0.59,0.178,5.46,1.31,0.004,25.22,0.05,4.83,0.02,0.1,0.02,1
0.19,22.74,0.1,0.18,0.09,1.29,0.03,0.54,0.07,1.33,0.55,0.55,0.116,12.14,1.68,0.009,11.32,0.19,0.46,0.03,0,0.03,1
0.05,5.34,0.19,3.45,0.03,4.62,0.07,0.43,0.08,0.07,0.29,0.002,0.155,12.02,1.26,0.002,39.67,0.05,0.02,0.07,0.05,0.01,1
0.08,0.33,0.35,2.71,0.09,4.25,0,0.32,0.08,0.32,0.01,0.004,0.021,1.47,1.18,0.002,41.75,0.08,2.31,0,0.03,0.02,1
